Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2450	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
ASV_2451	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
ASV_2452	Archaea	NA	NA	NA	NA	NA	NA
ASV_2453	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2454	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	NA
ASV_2455	Bacteria	Myxococcota	Polyangia	NA	NA	NA	NA
ASV_2456	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2457	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA
ASV_2458	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2459	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2460	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	NA
ASV_2461	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	NA
ASV_2462	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
ASV_2463	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	soli
ASV_2464	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	NA	NA
ASV_2465	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_2466	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	NA
ASV_2467	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	NA
ASV_2468	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales	NA	NA	NA
ASV_2469	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_2470	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
ASV_2471	Bacteria	Firmicutes	Clostridia	Clostridia_or	Hungateiclostridiaceae	Ruminiclostridium	NA
ASV_2472	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
ASV_2473	Bacteria	Proteobacteria	Alphaproteobacteria	Ferrovibrionales	Ferrovibrionales_fa	NA	NA
ASV_2474	Bacteria	Nitrospirota	Leptospirillia	Leptospirillales	Leptospirillaceae	Leptospirillum	NA
ASV_2475	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2476	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
ASV_2477	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV_2478	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA
ASV_2479	Archaea	NA	NA	NA	NA	NA	NA
ASV_2480	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Solimonas	NA
ASV_2481	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_2482	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	NA
ASV_2483	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2484	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA
ASV_2485	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	GWE2-31-10	NA
ASV_2486	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	NA	NA
ASV_2487	NA	NA	NA	NA	NA	NA	NA
ASV_2488	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
ASV_2489	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	NA
ASV_2490	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_2491	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Lacihabitans	soyangensis
ASV_2492	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_2493	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	NA
ASV_2494	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV_2495	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	NA	NA
ASV_2496	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	NA
ASV_2497	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Flexibacter	NA
ASV_2498	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_2499	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	NA	NA
ASV_2500	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Cyanobacteriaceae	Geminocystis_PCC-6308	NA
ASV_2501	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_2502	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Changchengzhania	NA
ASV_2503	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_2504	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_2505	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	NA	NA
ASV_2506	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	NA	NA
ASV_2507	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus	NA
ASV_2508	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	NA
ASV_2509	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Emticicia	NA
ASV_2510	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	NA
ASV_2511	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA	NA
ASV_2512	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2513	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2514	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
ASV_2515	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2516	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2517	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA	NA
ASV_2518	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	NA
ASV_2519	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	NA
ASV_2520	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_2521	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
ASV_2522	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
ASV_2523	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
ASV_2524	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV_2525	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV_2526	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2527	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101_soil_group	NA	NA
ASV_2528	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Terrybacteria	NA	NA	NA
ASV_2529	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	NA
ASV_2530	Bacteria	Verrucomicrobiota	Verrucomicrobiae	NA	NA	NA	NA
ASV_2531	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
ASV_2532	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV_2533	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV_2534	NA	NA	NA	NA	NA	NA	NA
ASV_2535	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2536	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	NA
ASV_2537	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2538	Archaea	NA	NA	NA	NA	NA	NA
ASV_2539	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
ASV_2540	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	NA	NA
ASV_2541	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2542	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	NA	NA	NA
ASV_2543	Bacteria	Poribacteria	NA	NA	NA	NA	NA
ASV_2544	Bacteria	Gemmatimonadota	NA	NA	NA	NA	NA
ASV_2545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2546	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2547	Archaea	NA	NA	NA	NA	NA	NA
ASV_2548	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2549	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	NA	NA	NA
ASV_2550	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
ASV_2551	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_2552	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2553	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
ASV_2554	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_2555	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_2556	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
ASV_2557	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2558	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Portnoybacteria	NA	NA	NA
ASV_2559	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2560	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2561	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA	NA
ASV_2562	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	NA
ASV_2563	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	NA
ASV_2564	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	NA	NA	NA
ASV_2565	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV_2566	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2567	Bacteria	Cyanobacteria	Vampirivibrionia	Caenarcaniphilales	NA	NA	NA
ASV_2568	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2569	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	SRB2	NA	NA
ASV_2570	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
ASV_2571	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	NA
ASV_2572	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
ASV_2573	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2574	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	NA
ASV_2575	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2576	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV_2577	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2578	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
ASV_2579	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2580	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2581	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Abawacabacteria	NA	NA	NA
ASV_2582	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2583	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA	NA
ASV_2584	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	NA	NA	NA
ASV_2585	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2586	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_2587	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2588	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2589	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV_2590	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2591	Bacteria	Acidobacteriota	Subgroup_19	NA	NA	NA	NA
ASV_2592	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Thioalkalispiraceae	NA	NA
ASV_2593	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
ASV_2594	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12411	NA	NA
ASV_2595	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2596	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_2597	Bacteria	Chloroflexi	Dehalococcoidia	Sh765B-AG-111	NA	NA	NA
ASV_2598	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2599	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2600	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	NA
ASV_2601	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2602	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2603	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA
ASV_2604	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2605	Bacteria	FCPU426	NA	NA	NA	NA	NA
ASV_2606	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	NA	NA
ASV_2607	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
ASV_2608	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV_2609	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	sedimentorum
ASV_2610	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Staskawiczbacteria	NA	NA	NA
ASV_2611	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_2612	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
ASV_2613	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	NA
ASV_2614	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2615	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
ASV_2616	Bacteria	Chloroflexi	P2-11E	NA	NA	NA	NA
ASV_2617	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA
ASV_2618	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma	NA
ASV_2619	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA
ASV_2620	Bacteria	Firmicutes	Moorellia	Desulfitibacterales	Desulfitibacteraceae	Desulfitibacter	NA
ASV_2621	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Moranbacteria	NA	NA	NA
ASV_2622	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2623	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	NA
ASV_2624	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
ASV_2625	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA
ASV_2626	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA	NA
ASV_2627	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
ASV_2628	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Planctopirus	NA
ASV_2629	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	komagatae
ASV_2630	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_2631	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
ASV_2632	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	NA
ASV_2633	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV_2634	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus	NA
ASV_2635	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	NA
ASV_2636	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2637	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA
ASV_2638	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_2639	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	NA	NA
ASV_2640	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
ASV_2641	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA	NA
ASV_2642	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2643	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2644	Bacteria	Acidobacteriota	Acidobacteriae	AKIW659	NA	NA	NA
ASV_2645	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Calothrix_PCC-6303	NA
ASV_2646	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV_2647	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2648	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	NA
ASV_2649	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Eisenibacter	NA
ASV_2650	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	LiUU-11-161	NA	NA
ASV_2651	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidesmis_ANT.LACV5.1	NA
ASV_2652	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	soli
ASV_2653	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
ASV_2654	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	NA
ASV_2655	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
ASV_2656	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV_2657	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
ASV_2658	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
ASV_2659	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
ASV_2660	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	NA	NA
ASV_2661	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA
ASV_2662	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV_2663	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2664	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	NA
ASV_2665	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_2666	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
ASV_2667	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
ASV_2668	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_2669	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA	NA
ASV_2670	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Portnoybacteria	NA	NA	NA
ASV_2671	Bacteria	Patescibacteria	ABY1	Candidatus_Kuenenbacteria	NA	NA	NA
ASV_2672	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV_2673	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV_2674	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrososphaera	NA
ASV_2675	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2676	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2677	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	NA	NA	NA
ASV_2678	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2679	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
ASV_2680	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2681	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	NA	NA	NA
ASV_2682	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2683	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2684	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	NA	NA	NA
ASV_2685	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Staskawiczbacteria	NA	NA	NA
ASV_2686	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
ASV_2687	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2688	Archaea	NA	NA	NA	NA	NA	NA
ASV_2689	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	EF100-94H03	NA	NA
ASV_2690	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_2691	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2692	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA
ASV_2693	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA	NA
ASV_2694	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Yanofskybacteria	NA	NA	NA
ASV_2695	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
ASV_2696	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_2697	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Jorgensenbacteria	NA	NA	NA
ASV_2698	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV_2699	Bacteria	Myxococcota	NA	NA	NA	NA	NA
ASV_2700	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
ASV_2701	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
ASV_2702	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
ASV_2703	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	NA	NA	NA
ASV_2704	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2705	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_2706	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV_2707	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2708	Bacteria	Chloroflexi	P2-11E	NA	NA	NA	NA
ASV_2709	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV_2710	Archaea	Thermoplasmatota	Thermoplasmatota_cl	Thermoplasmatota_or	Thermoplasmatota_fa	NA	NA
ASV_2711	Bacteria	Planctomycetota	BD7-11	NA	NA	NA	NA
ASV_2712	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_2713	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2714	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2715	Bacteria	Poribacteria	NA	NA	NA	NA	NA
ASV_2716	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_2717	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	NA
ASV_2718	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2719	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	NA
ASV_2720	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2721	Archaea	NA	NA	NA	NA	NA	NA
ASV_2722	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_2723	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2724	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
ASV_2725	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	NA
ASV_2726	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA
ASV_2727	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
ASV_2728	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
ASV_2729	Bacteria	Acidobacteriota	FFCH5909	NA	NA	NA	NA
ASV_2730	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales	NA	NA	NA
ASV_2731	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_UCG-001	NA
ASV_2732	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2733	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales_fa	Oligoflexus	NA
ASV_2734	Bacteria	MBNT15	NA	NA	NA	NA	NA
ASV_2735	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
ASV_2736	Bacteria	NB1-j	NA	NA	NA	NA	NA
ASV_2737	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA	NA
ASV_2738	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV_2739	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2740	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA	NA
ASV_2741	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
